date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,lag1,lag2,lag3,lag4,lag5,return,return1,return2,return3,return4,return5,EWMA_5,Rate of Change,CCI,ForceIndex
2014-02-24,2246.715,2246.715,2214.509,2194.164,89215936.0,-49.785,-2.2,2271.467,2282.092,2253.786,91685353.6,88538121.2,73241794.2,2264.294,2287.436,2308.656,2282.442,2311.647,-2.19869857889,-1.01170043665,-0.919149496504,1.14850673095,-1.26338493723,0.70012959716,2259.98160305,-0.042021121737,-109.676000374,-8666257591.17
2014-02-25,2216.515,2225.209,2157.909,2150.095,93237552.0,-56.6,-2.56,2246.561,2269.327,2252.311,92922915.2,87938893.2,75888359.4,2214.509,2264.294,2287.436,2308.656,2282.442,-2.55587130149,-2.19869857889,-1.01170043665,-0.919149496504,1.14850673095,-1.26338493723,2225.95740203,-0.0545612988194,-93.0715046075,-11611152063.2
2014-02-26,2147.737,2164.698,2163.405,2137.079,77993296.0,5.496,0.26,2217.511,2256.543,2248.291,88651062.4,88079006.8,76255955.4,2157.909,2214.509,2264.294,2287.436,2308.656,0.254690999481,-2.55587130149,-2.19869857889,-1.01170043665,-0.919149496504,1.14850673095,2205.10660136,-0.0629158263509,-75.5089158224,-11328604237.3
2014-02-27,2170.81,2180.063,2154.108,2150.135,90104296.0,-9.297,-0.43,2190.845,2243.998,2244.402,85384014.4,87467657.2,77943872.6,2163.405,2157.909,2214.509,2264.294,2287.436,-0.429739230519,0.254690999481,-2.55587130149,-2.19869857889,-1.01170043665,-0.919149496504,2188.10706757,-0.0582870952455,-49.1131380712,-12013425577.1
2014-02-28,2149.446,2180.474,2178.971,2133.548,76668056.0,24.863,1.15,2173.78,2232.338,2241.067,85443827.2,88426163.2,78718891.8,2154.108,2163.405,2157.909,2214.509,2264.294,1.15421325207,-0.429739230519,0.254690999481,-2.55587130149,-2.19869857889,-1.01170043665,2185.06171171,-0.0376819441292,-29.0082190312,-6541548542.09
2014-03-03,2173.907,2194.224,2190.37,2167.91,82072312.0,11.399,0.52,2168.953,2220.21,2239.789,84015102.4,87850228.0,79305295.0,2178.971,2154.108,2163.405,2157.909,2214.509,0.523136838443,1.15421325207,-0.429739230519,0.254690999481,-2.55587130149,-2.19869857889,2186.83114114,-0.0109003846902,86.5820638011,-1981143539.37
2014-03-04,2183.858,2188.601,2184.273,2161.589,73069248.0,-6.097,-0.28,2174.225,2210.393,2238.01,79981441.6,86452178.4,80295301.0,2190.37,2178.971,2154.108,2163.405,2157.909,-0.278354798504,0.523136838443,1.15421325207,-0.429739230519,0.254690999481,-2.55587130149,2185.97842743,0.0122173826607,52.437295337,1926397654.27
2014-03-05,2187.352,2189.093,2163.976,2159.595,61332016.0,-20.297,-0.93,2174.34,2195.925,2234.82,76649185.6,82650124.0,80850766.0,2184.273,2190.37,2178.971,2154.108,2163.405,-0.929233662642,-0.278354798504,0.523136838443,1.15421325207,-0.429739230519,0.254690999481,2178.64428495,0.000263935786411,-6.39933846015,35020581.136
2014-03-06,2159.397,2181.427,2173.634,2136.454,69093768.0,9.658,0.45,2178.245,2184.545,2233.379,72447080.0,78915547.2,82123839.2,2163.976,2184.273,2190.37,2178.971,2154.108,0.446308092142,-0.929233662642,-0.278354798504,0.523136838443,1.15421325207,-0.429739230519,2176.97418997,0.00906454086796,-63.6690725824,1349124913.97
2014-03-07,2170.043,2189.39,2168.358,2161.436,64265176.0,-5.276,-0.24,2176.122,2174.951,2231.173,69966504.0,77705165.6,82814132.2,2173.634,2163.976,2184.273,2190.37,2178.971,-0.242727156458,0.446308092142,-0.929233662642,-0.278354798504,0.523136838443,1.15421325207,2174.10212665,-0.00487064765892,-8.36504678303,-682046312.888
2014-03-10,2149.676,2149.676,2097.787,2095.067,71416408.0,-70.571,-3.25,2157.606,2163.279,2222.686,67835323.2,75925212.8,82231667.0,2168.358,2173.634,2163.976,2184.273,2190.37,-3.25458249975,-0.242727156458,0.446308092142,-0.929233662642,-0.278354798504,0.523136838443,2148.6637511,-0.0422682012628,-116.926198911,-6611945301.86
2014-03-11,2092.608,2118.79,2108.661,2088.729,57621244.0,10.874,0.52,2142.483,2158.354,2213.841,64745722.4,72363582.0,80151237.6,2097.787,2168.358,2173.634,2163.976,2184.273,0.518355772059,-3.25458249975,-0.242727156458,0.446308092142,-0.929233662642,-0.278354798504,2135.32950073,-0.0346165520519,-81.2072442969,-4356857501.33
2014-03-12,2102.801,2130.586,2114.134,2090.757,70069744.0,5.473,0.26,2132.515,2153.427,2204.985,66493268.0,71571226.8,79825116.8,2108.661,2097.787,2168.358,2173.634,2163.976,0.259548595056,0.518355772059,-3.25458249975,-0.242727156458,0.446308092142,-0.929233662642,2128.26433382,-0.0230326029494,-45.3616120049,-3492416180.45
2014-03-13,2119.547,2149.436,2140.333,2115.986,69226032.0,26.199,1.24,2125.855,2152.05,2198.024,66519720.8,69483400.4,78475528.8,2114.134,2108.661,2097.787,2168.358,2173.634,1.23923081508,0.259548595056,0.518355772059,-3.25458249975,-0.242727156458,0.446308092142,2132.28722255,-0.0153204265299,17.657398856,-2305296091.63
2014-03-14,2129.87,2140.384,2122.836,2109.575,58617736.0,-17.497,-0.82,2116.75,2146.436,2189.387,65390232.8,67678368.4,78052265.8,2140.333,2114.134,2108.661,2097.787,2168.358,-0.817489614934,1.23923081508,0.259548595056,0.518355772059,-3.25458249975,-0.242727156458,2129.13681503,-0.0209937657896,34.632637734,-2668396578.19
2014-03-17,2132.793,2143.196,2143.038,2118.953,52409444.0,20.202,0.95,2125.8,2141.703,2180.957,61588840.0,64712081.6,76281154.8,2122.836,2140.333,2114.134,2108.661,2097.787,0.951651470015,-0.817489614934,1.23923081508,0.259548595056,0.518355772059,-3.25458249975,2133.77054335,0.0215708267808,62.6859951585,2371579750.44
2014-03-18,2146.124,2152.462,2138.133,2134.923,55354132.0,-4.905,-0.23,2131.695,2137.089,2173.741,61135417.6,62940570.0,74696374.2,2143.038,2122.836,2140.333,2114.134,2108.661,-0.22888068247,0.951651470015,-0.817489614934,1.23923081508,0.259548595056,0.518355772059,2135.22469557,0.0139766420491,68.9351719063,1631396978.3
2014-03-19,2131.283,2131.283,2120.87,2101.285,59303904.0,-17.263,-0.81,2133.042,2132.778,2164.352,58982249.6,62737758.8,72693941.4,2138.133,2143.038,2122.836,2140.333,2114.134,-0.807386631234,-0.22888068247,0.951651470015,-0.817489614934,1.23923081508,0.259548595056,2130.43979705,0.0031861745755,-90.1958057039,399471097.344
2014-03-20,2116.185,2134.792,2086.967,2086.497,67631288.0,-33.903,-1.6,2122.369,2124.112,2154.328,58663300.8,62591510.8,70753529.0,2120.87,2138.133,2143.038,2122.836,2140.333,-1.59854210772,-0.807386631234,-0.22888068247,0.951651470015,-0.817489614934,1.23923081508,2115.9488647,-0.024933503338,-94.421551831,-3609211315.41
2014-03-21,2079.871,2163.225,2158.798,2077.759,104024808.0,71.831,3.44,2129.561,2123.156,2149.053,67744715.2,66567474.0,72136319.8,2086.967,2120.87,2138.133,2143.038,2122.836,3.4418848022,-1.59854210772,-0.807386631234,-0.22888068247,0.951651470015,-0.817489614934,2130.2319098,0.0169405455721,30.1042774075,3740940145.3
2014-03-24,2161.898,2186.731,2176.554,2150.871,104491984.0,17.756,0.82,2136.264,2131.032,2147.156,78161223.2,69875031.6,72900122.2,2158.798,2086.967,2120.87,2138.133,2143.038,0.822494740129,3.4418848022,-1.59854210772,-0.807386631234,-0.22888068247,0.951651470015,2145.67260653,0.0156394800279,97.5099295203,3502153335.74
2014-03-25,2170.78,2191.491,2174.44,2164.669,86877512.0,-2.114,-0.1,2143.526,2137.61,2147.982,84465899.2,72800658.4,72582120.2,2176.554,2158.798,2086.967,2120.87,2138.133,-0.0971260074411,0.822494740129,3.4418848022,-1.59854210772,-0.807386631234,-0.22888068247,2155.26173769,0.016980702323,74.3902682987,3154261828.18
2014-03-26,2181.231,2186.078,2171.047,2165.217,58276176.0,-3.393,-0.16,2153.561,2143.302,2148.364,84260353.6,71621301.6,71596264.2,2174.44,2176.554,2158.798,2086.967,2120.87,-0.156040175861,-0.0971260074411,0.822494740129,3.4418848022,-1.59854210772,-0.807386631234,2160.52349179,0.0236586872368,45.8421913129,2924123683.15
2014-03-27,2168.344,2186.893,2155.707,2146.916,71275136.0,-15.34,-0.71,2167.309,2144.839,2148.444,84989123.2,71826212.0,70654806.2,2171.047,2174.44,2176.554,2158.798,2086.967,-0.706571529773,-0.156040175861,-0.0971260074411,0.822494740129,3.4418848022,-1.59854210772,2158.91799453,0.0329377512917,-2.20096120496,4899452848.64
2014-03-28,2154.515,2172.668,2151.965,2144.584,70086072.0,-3.742,-0.17,2165.943,2147.752,2147.094,78201376.0,72973045.6,70325707.0,2155.707,2171.047,2174.44,2176.554,2158.798,-0.173585742404,-0.706571529773,-0.156040175861,-0.0971260074411,0.822494740129,3.4418848022,2156.60032969,-0.00316518729404,-94.7348942634,-478898129.976
2014-03-31,2156.054,2165.254,2146.305,2134.422,55457488.0,-5.66,-0.26,2159.893,2148.079,2144.891,68394476.8,73277850.0,68994965.8,2151.965,2155.707,2171.047,2174.44,2176.554,-0.263015430084,-0.173585742404,-0.706571529773,-0.156040175861,-0.0971260074411,0.822494740129,2153.16855312,-0.0138976565709,-85.4430309421,-1677533554.51
2014-04-01,2143.717,2170.095,2163.115,2141.151,48866404.0,16.81,0.78,2157.628,2150.577,2143.833,60792255.2,72629077.2,67784823.6,2146.305,2151.965,2155.707,2171.047,2174.44,0.783206487428,-0.263015430084,-0.173585742404,-0.706571529773,-0.156040175861,-0.0971260074411,2156.48403542,-0.00520823752322,-13.9846853944,-553412025.3
2014-04-02,2166.067,2182.683,2180.727,2164.008,65039256.0,17.612,0.81,2159.564,2156.563,2144.67,62144871.2,73202612.4,67970185.6,2163.115,2146.305,2151.965,2155.707,2171.047,0.814196193915,0.783206487428,-0.263015430084,-0.173585742404,-0.706571529773,-0.156040175861,2164.56502361,0.00445867823221,101.979589247,629579998.08
2014-04-03,2188.642,2196.138,2165.008,2160.747,71536032.0,-15.719,-0.72,2161.424,2164.367,2144.239,62197050.4,73593086.8,68092298.8,2180.727,2163.115,2146.305,2151.965,2155.707,-0.720814664101,0.814196193915,0.783206487428,-0.263015430084,-0.173585742404,-0.706571529773,2164.71268241,0.00431459377364,64.2924795643,665356633.632
2014-04-04,2157.982,2186.154,2185.472,2155.277,47945888.0,20.464,0.94,2168.125,2167.034,2145.095,57769013.6,67985194.8,67276334.4,2165.008,2180.727,2163.115,2146.305,2151.965,0.945215906823,-0.720814664101,0.814196193915,0.783206487428,-0.263015430084,-0.173585742404,2171.63245494,0.0155704205226,49.481203119,1606522869.22
2014-04-08,2179.92,2243.97,2237.316,2178.905,97219120.0,51.844,2.37,2186.328,2173.11,2152.071,66121340.0,67257908.4,68566470.0,2185.472,2165.008,2180.727,2163.115,2146.305,2.3722106712,0.945215906823,-0.720814664101,0.814196193915,0.783206487428,-0.263015430084,2193.52696996,0.0424035726516,113.027347903,8848009330.32
2014-04-09,2239.791,2246.793,2238.62,2228.994,66357268.0,1.304,0.06,2201.429,2179.528,2158.569,69619512.8,65205884.0,69003271.2,2237.316,2185.472,2165.008,2180.727,2163.115,0.0582841225826,2.3722106712,0.945215906823,-0.720814664101,0.814196193915,0.783206487428,2208.55797997,0.0349056800031,91.275484314,5010305520.34
2014-04-10,2241.452,2290.742,2273.761,2229.515,114545408.0,35.141,1.57,2220.035,2189.8,2166.551,79520743.2,70832807.2,71227054.4,2238.62,2237.316,2185.472,2165.008,2180.727,1.56976172821,0.0582841225826,2.3722106712,0.945215906823,-0.720814664101,0.814196193915,2230.29231998,0.0426619196259,84.5569992561,10656617487.9
2014-04-11,2269.565,2281.105,2270.666,2261.133,90615896.0,-3.095,-0.14,2241.167,2201.295,2173.067,83336716.0,72766883.2,72296547.6,2273.761,2238.62,2237.316,2185.472,2165.008,-0.136118088049,1.56976172821,0.0582841225826,2.3722106712,0.945215906823,-0.720814664101,2243.75021332,0.0488025910297,64.2161240392,9574294339.57
2014-04-14,2267.943,2275.83,2268.613,2255.456,62265000.0,-2.053,-0.09,2257.795,2212.96,2180.356,86200538.4,71984776.0,72478910.8,2270.666,2273.761,2238.62,2237.316,2185.472,-0.0904140018832,-0.136118088049,1.56976172821,0.0582841225826,2.3722106712,0.945215906823,2252.03780888,0.038042583021,43.9355240807,5176774365.0
2014-04-15,2261.411,2261.474,2229.463,2225.685,68218128.0,-39.15,-1.73,2256.225,2221.276,2184.677,80400340.0,73260840.0,73269345.0,2268.613,2270.666,2273.761,2238.62,2237.316,-1.72572404372,-0.0904140018832,-0.136118088049,1.56976172821,0.0582841225826,2.3722106712,2244.51287259,-0.00351000931473,-70.7387179991,-535716959.184
2014-04-16,2223.468,2245.315,2232.526,2221.153,51678008.0,3.063,0.14,2255.006,2228.217,2189.397,77464488.0,73542000.4,73085538.8,2229.463,2268.613,2270.666,2273.761,2238.62,0.137387343948,-1.72572404372,-0.0904140018832,-0.136118088049,1.56976172821,0.0582841225826,2240.51724839,-0.00272221279181,-83.0695077555,-314925780.752
2014-04-17,2238.779,2241.622,2224.803,2221.954,48333628.0,-7.723,-0.35,2245.214,2232.625,2194.594,64222132.0,71871437.6,72537025.0,2232.526,2229.463,2268.613,2270.666,2273.761,-0.345931021632,0.137387343948,-1.72572404372,-0.0904140018832,-0.136118088049,1.56976172821,2235.27916559,-0.0215317265095,-62.5413854888,-2366317759.62
2014-04-18,2215.879,2228.77,2224.479,2203.047,50757996.0,-0.324,-0.01,2235.977,2238.572,2201.469,56250552.0,69793634.0,71693360.4,2224.803,2232.526,2229.463,2268.613,2270.666,-0.0145630871587,-0.345931021632,0.137387343948,-1.72572404372,-0.0904140018832,-0.136118088049,2231.6791104,-0.0203407282269,-69.0734886589,-2344359561.25
2014-04-21,2209.942,2231.707,2187.248,2186.755,56278280.0,-37.231,-1.67,2219.704,2238.749,2202.892,55053208.0,70626873.2,69306034.0,2224.479,2224.803,2232.526,2229.463,2268.613,-1.67369527876,-0.0145630871587,-0.345931021632,0.137387343948,-1.72572404372,-0.0904140018832,2216.86874026,-0.0358655266456,-103.07404353,-4579082252.2
2014-04-22,2184.017,2196.849,2196.795,2165.075,57094696.0,9.547,0.44,2213.17,2234.697,2203.904,52828521.6,66614430.8,66936169.6,2187.248,2224.479,2224.803,2232.526,2229.463,0.436484568737,-1.67369527876,-0.0145630871587,-0.345931021632,0.137387343948,-1.72572404372,2210.17749351,-0.0146528558671,-93.9036910019,-1865169528.93
2014-04-23,2191.231,2205.594,2194.668,2187.388,47763532.0,-2.127,-0.1,2205.599,2230.302,2204.915,52045626.4,64755057.2,64980470.6,2196.795,2187.248,2224.479,2224.803,2232.526,-0.0968228715015,0.436484568737,-1.67369527876,-0.0145630871587,-0.345931021632,0.137387343948,2205.00766234,-0.0169574732836,-40.3060754132,-1808231794.46
2014-04-24,2192.769,2209.454,2190.474,2186.763,45058912.0,-4.194,-0.19,2198.733,2221.974,2205.887,51390683.2,57806407.6,64319607.4,2194.668,2196.795,2187.248,2224.479,2224.803,-0.191099519381,-0.0968228715015,0.436484568737,-1.67369527876,-0.0145630871587,-0.345931021632,2200.16310823,-0.0154301302183,-22.7166925411,-1546827390.05
2014-04-25,2195.815,2201.712,2167.826,2167.64,60245384.0,-22.648,-1.03,2187.402,2211.69,2206.492,53288160.8,54769356.4,63768119.8,2190.474,2194.668,2196.795,2187.248,2224.479,-1.03393146871,-0.191099519381,-0.0968228715015,0.436484568737,-1.67369527876,-0.0145630871587,2189.38407215,-0.0254679859868,-93.5483140269,-3413081739.75
2014-04-28,2165.773,2171.385,2134.969,2132.695,60485188.0,-32.857,-1.52,2176.946,2198.325,2205.643,54129542.4,54591375.2,63288075.6,2167.826,2190.474,2194.668,2196.795,2187.248,-1.51566592522,-1.03393146871,-0.191099519381,-0.0968228715015,0.436484568737,-1.67369527876,2171.24571477,-0.0239017249073,-111.987866544,-3162105143.45
2014-04-29,2134.413,2159.379,2158.47,2131.783,48204932.0,23.501,1.1,2169.281,2191.226,2206.251,52351589.6,52590055.6,62925447.8,2134.969,2167.826,2190.474,2194.668,2196.795,1.10076539753,-1.51566592522,-1.03393146871,-0.191099519381,-0.0968228715015,0.436484568737,2166.98714318,-0.0174458700061,-65.0546865904,-1847454018.9
2014-04-30,2158.762,2164.175,2158.659,2153.124,45334624.0,0.189,0.01,2162.08,2183.839,2206.028,51865808.0,51955717.2,62748858.8,2158.47,2134.969,2167.826,2190.474,2194.668,0.00875620230998,1.10076539753,-1.51566592522,-1.03393146871,-0.191099519381,-0.0968228715015,2164.21109545,-0.0164074930696,-23.1369006057,-1632454475.62
2014-05-05,2152.59,2161.703,2156.47,2131.232,49344072.0,-2.189,-0.1,2155.279,2177.006,2204.815,52722840.0,52056761.6,61964099.6,2158.659,2158.47,2134.969,2167.826,2190.474,-0.101405548537,0.00875620230998,1.10076539753,-1.51566592522,-1.03393146871,-0.191099519381,2161.6307303,-0.015523580741,-34.8823869751,-1677895824.29
2014-05-06,2151.388,2173.618,2157.328,2150.112,48086520.0,0.858,0.04,2153.179,2170.291,2204.431,50291067.2,51789614.0,60791624.0,2156.47,2158.659,2158.47,2134.969,2167.826,0.0397872448956,-0.101405548537,0.00875620230998,1.10076539753,-1.51566592522,-1.03393146871,2160.19648687,-0.00484263958454,79.9127042778,-504812286.96
2014-05-07,2151.472,2153.723,2137.316,2136.99,44607472.0,-20.012,-0.93,2153.649,2165.298,2202.024,47115524.0,50622533.2,60624703.2,2157.328,2156.47,2158.659,2158.47,2134.969,-0.927628992902,0.0397872448956,-0.101405548537,0.00875620230998,1.10076539753,-1.51566592522,2152.56965791,0.00109931338582,-88.3057548356,104693736.784
2014-05-08,2132.036,2168.206,2135.496,2128.318,48332452.0,-1.82,-0.09,2149.054,2159.168,2196.933,47141028.0,49746308.8,58180369.8,2137.316,2157.328,2156.47,2158.659,2158.47,-0.0851535290055,-0.927628992902,0.0397872448956,-0.101405548537,0.00875620230998,1.10076539753,2146.87843861,-0.0106436503635,-58.0151364418,-1110389752.25
2014-05-09,2138.84,2141.559,2133.05,2120.595,38183432.0,-2.446,-0.12,2143.932,2153.006,2191.654,45710789.6,48788298.8,56771678.0,2135.496,2137.316,2157.328,2156.47,2158.659,-0.114540134938,-0.0851535290055,-0.927628992902,0.0397872448956,-0.101405548537,0.00875620230998,2142.26895907,-0.0118633837026,-89.0064049649,-977839510.088
2014-05-12,2150.313,2184.332,2180.054,2139.483,83472560.0,46.143,2.16,2148.649,2151.964,2186.969,52536487.2,52629663.6,55218035.6,2133.05,2135.496,2137.316,2157.328,2156.47,2.20360516631,-0.114540134938,-0.0851535290055,-0.927628992902,0.0397872448956,-0.101405548537,2154.86397271,0.0109363914175,85.0814191976,1968616855.04
2014-05-13,2180.059,2185.046,2174.852,2167.767,64912520.0,-5.202,-0.24,2152.154,2152.666,2182.178,55901687.2,53096377.2,53932866.8,2180.054,2133.05,2135.496,2137.316,2157.328,-0.238617942491,2.20360516631,-0.114540134938,-0.0851535290055,-0.927628992902,0.0397872448956,2161.52664848,0.00812301142895,83.9418771835,1137527000.48
2014-05-14,2175.094,2184.221,2172.372,2168.997,48514208.0,-2.48,-0.11,2159.165,2156.407,2177.366,56683034.4,51899279.2,53245327.2,2174.852,2180.054,2133.05,2135.496,2137.316,-0.114030747839,-0.238617942491,2.20360516631,-0.114540134938,-0.0851535290055,-0.927628992902,2165.14176565,0.0164018797408,54.2023749919,1700714075.65
2014-05-15,2169.278,2171.453,2144.084,2142.338,46734032.0,-28.288,-1.3,2160.882,2154.968,2173.097,56363350.4,51752189.2,52171122.4,2172.372,2174.852,2180.054,2133.05,2135.496,-1.30217108304,-0.114030747839,-0.238617942491,2.20360516631,-0.114540134938,-0.0851535290055,2158.12251043,0.00402154815556,-28.7283075458,401351866.816
2014-05-16,2143.926,2150.5,2145.952,2132.186,42253196.0,1.868,0.09,2163.463,2153.697,2168.768,57177303.2,51444046.4,51699881.8,2144.084,2172.372,2174.852,2180.054,2133.05,0.0871234522528,-1.30217108304,-0.114030747839,-0.238617942491,2.20360516631,-0.114540134938,2154.06567362,0.00604861583179,-91.5014052802,545150734.792
2014-05-19,2139.362,2139.362,2115.143,2105.713,42893608.0,-30.809,-1.44,2150.481,2149.565,2163.285,49061512.8,50799000.0,51427880.8,2145.952,2144.084,2172.372,2174.852,2180.054,-1.43567982881,0.0871234522528,-1.30217108304,-0.114030747839,-0.238617942491,2.20360516631,2141.09144908,-0.0297749505287,-94.4866908895,-2784266988.89
2014-05-20,2124.708,2131.567,2115.771,2110.72,37299684.0,0.628,0.03,2138.664,2145.409,2157.85,43538945.6,49720316.4,50754965.2,2115.143,2145.952,2144.084,2172.372,2174.852,0.0296906639409,-1.43567982881,0.0871234522528,-1.30217108304,-0.114030747839,-0.238617942491,2132.65129939,-0.0271655266657,-64.3137702324,-2203702630.4
2014-05-21,2106.762,2136.1,2135.905,2096.514,38946040.0,20.134,0.95,2131.371,2145.268,2155.283,41625312.0,49154173.2,49888353.2,2115.771,2115.143,2145.952,2144.084,2172.372,0.951615274054,0.0296906639409,-1.43567982881,0.0871234522528,-1.30217108304,-0.114030747839,2133.73586626,-0.0167867197699,-38.1228767993,-1420245240.68
2014-05-22,2134.087,2160.909,2130.868,2128.858,46252736.0,-5.037,-0.24,2128.728,2144.805,2151.986,41529052.8,48946201.6,49346255.2,2135.905,2115.771,2115.143,2145.952,2144.084,-0.235825095217,0.951615274054,0.0296906639409,-1.43567982881,0.0871234522528,-1.30217108304,2132.77991084,-0.00616393760692,64.5805816109,-611276158.976
2014-05-23,2130.775,2148.583,2148.414,2128.663,37623104.0,17.546,0.82,2129.22,2146.341,2149.674,40603034.4,48890168.8,48839233.8,2130.868,2135.905,2115.771,2115.143,2145.952,0.823420315102,-0.235825095217,0.951615274054,0.0296906639409,-1.43567982881,0.0871234522528,2137.99127389,0.00114727636033,77.4145748142,92628082.048
2014-05-26,2161.892,2165.421,2155.976,2147.445,39550656.0,7.562,0.35,2137.387,2143.934,2147.949,39934444.0,44497978.4,48563821.0,2148.414,2130.868,2135.905,2115.771,2115.143,0.3519805773,0.823420315102,-0.235825095217,0.951615274054,0.0296906639409,-1.43567982881,2143.9861826,0.0193050777181,88.94134757,1614971936.45
2014-05-27,2154.395,2160.027,2147.28,2145.752,35897172.0,-8.696,-0.4,2143.689,2141.177,2146.921,39653941.6,41596443.6,47346410.4,2155.976,2148.414,2130.868,2135.905,2115.771,-0.40334400754,0.3519805773,0.823420315102,-0.235825095217,0.951615274054,0.0296906639409,2145.08412173,0.0148924434639,44.6710894949,1131083992.55
2014-05-28,2147.467,2171.172,2169.352,2142.007,50056260.0,22.072,1.03,2150.378,2140.875,2148.641,41875985.6,41750648.8,46824964.0,2147.28,2155.976,2148.414,2130.868,2135.905,1.0279050706,-0.40334400754,0.3519805773,0.823420315102,-0.235825095217,0.951615274054,2153.17341449,0.0156594043274,80.5007279187,1674231728.22
